IFSP,Campus São José dos Campos,Bacharelado,Integral,Controle e Processos Industriais,Mecânica,1,1,202,217,40,348,39,13,2023
IFSP,Campus São José dos Campos,Bacharelado,Noturno,Controle e Processos Industriais,Automação,1,1,233,300,40,435,40,9,2023
IFSP,Campus São José dos Campos,Especialização (Lato Sensu),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,60,60,,,,15,2023
IFSP,Campus São José dos Campos,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,2,360,373,80,336,72,26,2023
IFSP,Campus São José dos Campos,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,9,0,20,18,9,6,2023
IFSP,Campus São José dos Campos,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,20,0,30,20,20,17,2023
IFSP,Campus São José dos Campos,Técnico,Integral,Controle e Processos Industriais,Automação,1,1,115,136,40,491,39,34,2023
IFSP,Campus São José dos Campos,Técnico,Integral,Controle e Processos Industriais,Mecânica,1,1,121,150,40,171,39,40,2023
IFSP,Campus São José dos Campos,Técnico,Noturno,Controle e Processos Industriais,Automação,1,2,198,234,80,223,77,27,2023
IFSP,Campus São José dos Campos,Técnico,Noturno,Controle e Processos Industriais,Elétrica,1,2,177,198,80,132,72,19,2023
IFSP,Campus São José dos Campos,Técnico,Noturno,Controle e Processos Industriais,Mecânica,1,2,219,273,80,238,77,30,2023
IFSP,Campus São José dos Campos,Técnico,Vespertino,Controle e Processos Industriais,Automação,1,1,1,1,,,,1,2023
IFSP,Campus São José dos Campos,Técnico,Vespertino,Controle e Processos Industriais,Elétrica,1,1,3,3,,,,,2023
IFSP,Campus São Paulo,Bacharelado,Integral,Controle e Processos Industriais,Automação,1,1,250,322,43,167,43,43,2023
IFSP,Campus São Paulo,Bacharelado,Integral,Controle e Processos Industriais,Elétrica,1,2,265,293,37,229,37,31,2023
IFSP,Campus São Paulo,Bacharelado,Integral,Controle e Processos Industriais,Mecânica,1,2,428,448,86,321,86,45,2023
IFSP,Campus São Paulo,Bacharelado,Integral,Infraestrutura,Civil,1,2,465,501,82,1204,82,66,2023
IFSP,Campus São Paulo,Bacharelado,Matutino,Informação e Comunicação,Informática,1,1,38,38,38,618,38,,2023
IFSP,Campus São Paulo,Bacharelado,Matutino,Infraestrutura,Civil,1,1,36,38,,,,,2023
IFSP,Campus São Paulo,Bacharelado,Noturno,Controle e Processos Industriais,Elétrica,1,1,110,121,43,338,43,,2023
IFSP,Campus São Paulo,Especialização (Lato Sensu),Integral,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,119,119,90,86,52,24,2023
IFSP,Campus São Paulo,Especialização (Lato Sensu),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,53,53,25,101,25,15,2023
IFSP,Campus São Paulo,Especialização (Lato Sensu),Noturno,Controle e Processos Industriais,Controle e Processos Industriais,1,1,49,49,25,78,25,17,2023
IFSP,Campus São Paulo,Especialização (Lato Sensu),Noturno,Informação e Comunicação,Informação e Comunicação,1,1,71,71,20,76,20,13,2023
IFSP,Campus São Paulo,Especialização (Lato Sensu),Noturno,Infraestrutura,Infraestrutura,1,1,27,27,,,,7,2023
IFSP,Campus São Paulo,Licenciatura,Integral,Desenvolvimento Educacional e Social,Desenvolvimento Científico,1,1,49,49,,,,,2023
IFSP,Campus São Paulo,Licenciatura,Integral,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,4,180,189,,,,,2023
IFSP,Campus São Paulo,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Científico,1,1,124,124,,,,16,2023
IFSP,Campus São Paulo,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,4,843,877,149,557,149,80,2023
IFSP,Campus São Paulo,Licenciatura,Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,180,201,58,90,58,38,2023
IFSP,Campus São Paulo,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Científico,1,1,75,75,75,898,75,,2023
IFSP,Campus São Paulo,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,2,444,480,112,543,102,34,2023
IFSP,Campus São Paulo,Licenciatura,Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Científico,1,1,38,38,,,,,2023
IFSP,Campus São Paulo,Licenciatura,Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,216,227,28,429,28,22,2023
IFSP,Campus São Paulo,Mestrado,Integral,Produção Industrial,Produção Industrial,1,1,23,23,15,26,13,5,2023
IFSP,Campus São Paulo,Mestrado Profissional,Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,51,51,25,123,25,11,2023
IFSP,Campus São Paulo,Mestrado Profissional,Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,47,47,20,68,20,18,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Integral,Infraestrutura,Infraestrutura,1,1,179,12,165,145,145,158,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,2,57,2,62,59,57,25,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,47,2,50,100,47,32,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Matutino,Infraestrutura,Infraestrutura,1,1,51,1,70,68,51,34,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,18,4,20,62,18,5,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,717,98,764,923,717,573,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,15,0,15,33,15,4,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Noturno,Produção Alimentícia,Produção Alimentícia,1,1,23,0,25,40,23,16,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,3,151,7,160,210,151,53,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,52,2,73,107,52,30,2023
IFSP,Campus São Paulo,Qualificação Profissional (FIC),Vespertino,Produção Alimentícia,Produção Alimentícia,1,1,19,1,20,46,19,19,2023
IFSP,Campus São Paulo,Técnico,Matutino,Controle e Processos Industriais,Elétrica,1,1,168,195,40,184,37,37,2023
IFSP,Campus São Paulo,Técnico,Matutino,Controle e Processos Industriais,Mecânica,1,1,172,214,80,234,44,34,2023
IFSP,Campus São Paulo,Técnico,Matutino,Informação e Comunicação,Informática,1,2,179,188,82,1139,49,32,2023
IFSP,Campus São Paulo,Técnico,Matutino,"Turismo, Hospitalidade e Lazer",Hospitalidade,1,1,28,33,40,40,28,,2023
IFSP,Campus São Paulo,Técnico,Noturno,Controle e Processos Industriais,Automação,1,1,76,89,80,159,76,,2023
IFSP,Campus São Paulo,Técnico,Noturno,Controle e Processos Industriais,Elétrica,1,1,207,231,79,160,79,20,2023
IFSP,Campus São Paulo,Técnico,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,61,61,,,,2,2023
IFSP,Campus São Paulo,Técnico,Noturno,Informação e Comunicação,Telecomunicações,1,1,55,59,,,,1,2023
IFSP,Campus São Paulo,Técnico,Noturno,Infraestrutura,Civil,1,1,145,154,160,321,65,15,2023
IFSP,Campus São Paulo,Técnico,Vespertino,Controle e Processos Industriais,Elétrica,1,3,262,294,40,182,43,48,2023
IFSP,Campus São Paulo,Técnico,Vespertino,Controle e Processos Industriais,Mecânica,1,2,174,216,120,261,62,30,2023
IFSP,Campus São Paulo,Técnico,Vespertino,Informação e Comunicação,Informática,1,2,158,166,82,1139,38,28,2023
IFSP,Campus São Paulo,Técnico,Vespertino,Informação e Comunicação,Telecomunicações,1,1,40,43,40,88,40,,2023
IFSP,Campus São Paulo,Técnico,Vespertino,Infraestrutura,Civil,1,1,120,128,160,321,42,19,2023
IFSP,Campus São Paulo,Tecnologia,Integral,Controle e Processos Industriais,Automação,1,1,32,36,,,,,2023
IFSP,Campus São Paulo,Tecnologia,Integral,Controle e Processos Industriais,Elétrica,1,1,22,22,,,,,2023
IFSP,Campus São Paulo,Tecnologia,Integral,Controle e Processos Industriais,Mecânica,1,1,17,23,,,,,2023
IFSP,Campus São Paulo,Tecnologia,Integral,Informação e Comunicação,Informática,1,1,119,122,,,,,2023
IFSP,Campus São Paulo,Tecnologia,Integral,"Turismo, Hospitalidade e Lazer",Turismo,1,1,47,48,,,,,2023
IFSP,Campus São Paulo,Tecnologia,Matutino,Informação e Comunicação,Informática,1,1,123,126,,,,35,2023
IFSP,Campus São Paulo,Tecnologia,Matutino,"Turismo, Hospitalidade e Lazer",Turismo,1,1,222,227,,,,51,2023
IFSP,Campus São Paulo,Tecnologia,Noturno,Controle e Processos Industriais,Automação,1,1,188,214,41,192,41,20,2023
IFSP,Campus São Paulo,Tecnologia,Noturno,Controle e Processos Industriais,Elétrica,1,1,195,201,55,73,35,19,2023
IFSP,Campus São Paulo,Tecnologia,Noturno,Controle e Processos Industriais,Mecânica,1,1,180,244,50,96,50,18,2023
IFSP,Campus São Paulo,Tecnologia,Noturno,Informação e Comunicação,Informática,1,1,331,340,84,1376,81,49,2023
IFSP,Campus São Paulo,Tecnologia,Noturno,"Turismo, Hospitalidade e Lazer",Turismo,1,1,333,340,102,410,102,39,2023
IFSP,Campus São Paulo,Tecnologia,Vespertino,"Turismo, Hospitalidade e Lazer",Turismo,1,1,59,60,,,,20,2023
IFSP,Campus São Paulo Pirituba,Bacharelado,Integral,Controle e Processos Industriais,Mecânica,1,1,167,171,40,646,40,,2023
IFSP,Campus São Paulo Pirituba,Especialização (Lato Sensu),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,122,122,40,39,39,18,2023
IFSP,Campus São Paulo Pirituba,Especialização (Lato Sensu),Noturno,Gestão e Negócios,Gestão e Negócios,1,1,85,85,40,51,40,19,2023
IFSP,Campus São Paulo Pirituba,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,169,169,40,901,39,20,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,11,0,30,23,11,4,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Não se aplica,Gestão e Negócios,Gestão e Negócios,1,1,32,1,40,32,32,15,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,12,0,30,12,12,9,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,9,0,30,9,9,6,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Vespertino,Gestão e Negócios,Gestão e Negócios,1,1,1,0,,,,,2023
IFSP,Campus São Paulo Pirituba,Qualificação Profissional (FIC),Vespertino,Recursos Naturais,Recursos Naturais,1,1,8,0,30,8,8,3,2023
IFSP,Campus São Paulo Pirituba,Técnico,Integral,Gestão e Negócios,Gestão e Negócios,1,1,246,247,80,428,81,76,2023
IFSP,Campus São Paulo Pirituba,Técnico,Integral,Informação e Comunicação,Informática,1,1,118,121,41,100,41,36,2023
IFSP,Campus São Paulo Pirituba,Técnico,Matutino,Gestão e Negócios,Gestão e Negócios,1,1,30,30,40,40,27,,2023
IFSP,Campus São Paulo Pirituba,Técnico,Noturno,Gestão e Negócios,Gestão e Negócios,1,3,250,252,80,139,80,45,2023
IFSP,Campus São Paulo Pirituba,Tecnologia,Noturno,Informação e Comunicação,Informática,1,1,139,143,40,1676,39,8,2023
IFSP,Campus São Paulo Pirituba,Tecnologia,Vespertino,Gestão e Negócios,Gestão e Negócios,1,1,112,112,40,204,38,16,2023
IFSP,Campus São Roque,Bacharelado,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,211,211,40,775,43,10,2023
IFSP,Campus São Roque,Especialização (Lato Sensu),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,62,62,30,55,30,9,2023
IFSP,Campus São Roque,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,72,75,40,235,42,,2023
IFSP,Campus São Roque,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,166,174,40,117,40,6,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,82,5,220,108,82,64,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Matutino,Informação e Comunicação,Informação e Comunicação,1,1,25,1,25,40,25,14,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,120,9,120,603,120,21,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Não se aplica,Gestão e Negócios,Gestão e Negócios,1,1,60,5,60,270,60,28,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Não se aplica,Informação e Comunicação,Informática,1,1,107,17,120,320,107,30,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,3,76,5,107,144,76,32,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,167,23,260,320,167,111,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Vespertino,Ambiente e Saúde,Meio Ambiente,1,1,30,1,50,30,30,18,2023
IFSP,Campus São Roque,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,11,0,54,23,11,8,2023
IFSP,Campus São Roque,Técnico,Integral,Ambiente e Saúde,Meio Ambiente,1,1,123,125,40,164,40,33,2023
IFSP,Campus São Roque,Técnico,Integral,Gestão e Negócios,Gestão e Negócios,1,1,124,124,41,326,44,35,2023
IFSP,Campus São Roque,Técnico,Integral,Produção Alimentícia,Alimentos,1,1,120,131,40,147,40,32,2023
IFSP,Campus São Roque,Tecnologia,Matutino,Ambiente e Saúde,Meio Ambiente,1,1,131,131,40,209,35,10,2023
IFSP,Campus São Roque,Tecnologia,Matutino,Produção Alimentícia,Agroindustria,1,1,141,143,40,138,39,4,2023
IFSP,Campus São Roque,Tecnologia,Noturno,Ambiente e Saúde,Meio Ambiente,1,1,2,2,,,,,2023
IFSP,Campus Sertãozinho,Bacharelado,Integral,Controle e Processos Industriais,Elétrica,1,1,125,138,,,,19,2023
IFSP,Campus Sertãozinho,Bacharelado,Matutino,Controle e Processos Industriais,Elétrica,1,1,39,43,40,195,39,,2023
IFSP,Campus Sertãozinho,Bacharelado,Matutino,Controle e Processos Industriais,Mecânica,1,1,42,45,40,290,40,1,2023
IFSP,Campus Sertãozinho,Bacharelado,Noturno,Controle e Processos Industriais,Mecânica,1,1,158,170,,,,22,2023
IFSP,Campus Sertãozinho,Licenciatura,Integral,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,32,35,,,,13,2023
IFSP,Campus Sertãozinho,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,3,268,281,121,451,120,25,2023
IFSP,Campus Sertãozinho,Mestrado Profissional,Integral,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,40,40,,,,31,2023
IFSP,Campus Sertãozinho,Mestrado Profissional,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,24,24,24,313,24,,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Ambiente e Saúde,Ambiente e Saúde,1,1,7,0,26,7,7,7,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Controle e Processos Industriais,Mecânica,1,1,24,1,30,24,24,13,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,5,539,28,579,906,539,244,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,406,22,391,373,406,335,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Informação e Comunicação,Informação e Comunicação,1,1,20,1,20,20,20,20,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Produção Industrial,Produção Industrial,1,1,44,2,60,56,44,28,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Matutino,Recursos Naturais,Agrícola,1,1,32,1,35,32,32,27,2023
IFSP,Campus Sertãozinho,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,548,33,682,606,548,259,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Controle e Processos Industriais,Automação,1,1,40,47,40,181,40,,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Controle e Processos Industriais,Elétrica,1,2,75,85,80,187,75,,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Controle e Processos Industriais,Mecânica,1,2,58,72,80,74,58,,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Gestão e Negócios,Gestão e Negócios,1,2,82,82,80,240,80,,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Produção Alimentícia,Agroindustria,1,1,38,49,40,59,38,,2023
IFSP,Campus Sertãozinho,Técnico,Matutino,Produção Industrial,Química,1,1,41,45,41,264,41,,2023
IFSP,Campus Sertãozinho,Técnico,Noturno,Controle e Processos Industriais,Elétrica,1,2,62,71,,,,33,2023
IFSP,Campus Sertãozinho,Técnico,Noturno,Controle e Processos Industriais,Mecânica,1,2,60,74,,,,5,2023
IFSP,Campus Sertãozinho,Técnico,Noturno,Gestão e Negócios,Gestão e Negócios,1,2,64,64,,,,19,2023
IFSP,Campus Sertãozinho,Técnico,Noturno,Produção Alimentícia,Agroindustria,1,1,40,51,,,,15,2023
IFSP,Campus Sertãozinho,Técnico,Vespertino,Controle e Processos Industriais,Automação,1,1,116,137,,,,35,2023
IFSP,Campus Sertãozinho,Técnico,Vespertino,Produção Industrial,Química,1,1,115,127,,,,30,2023
IFSP,Campus Sertãozinho,Tecnologia,Matutino,Gestão e Negócios,Gestão e Negócios,1,1,33,33,40,452,33,,2023
IFSP,Campus Sertãozinho,Tecnologia,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,61,61,,,,17,2023
IFSP,Campus Sorocaba,Especialização (Lato Sensu),Matutino,Controle e Processos Industriais,Controle e Processos Industriais,1,1,12,12,,,,9,2023
IFSP,Campus Sorocaba,Especialização (Lato Sensu),Noturno,Controle e Processos Industriais,Controle e Processos Industriais,1,1,40,40,20,47,40,2,2023
IFSP,Campus Sorocaba,Especialização (Lato Sensu),Noturno,Gestão e Negócios,Gestão e Negócios,1,1,20,20,20,158,20,,2023
IFSP,Campus Sorocaba,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,132,140,40,542,38,6,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,88,7,88,88,88,80,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,98,5,100,132,98,21,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Não se aplica,Produção Industrial,Produção Industrial,1,1,40,2,40,59,40,13,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,119,5,120,225,119,47,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Vespertino,Controle e Processos Industriais,Controle e Processos Industriais,1,1,17,0,20,20,17,3,2023
IFSP,Campus Sorocaba,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,2,125,6,142,126,125,67,2023
IFSP,Campus Sorocaba,Técnico,Integral,Controle e Processos Industriais,Elétrica,1,1,40,45,40,230,40,,2023
IFSP,Campus Sorocaba,Técnico,Integral,Gestão e Negócios,Gestão e Negócios,1,2,177,178,82,480,82,53,2023
IFSP,Campus Sorocaba,Técnico,Matutino,Controle e Processos Industriais,Elétrica,1,2,133,152,,,,45,2023
IFSP,Campus Sorocaba,Técnico,Noturno,Controle e Processos Industriais,Automação,1,1,108,134,40,160,40,13,2023
IFSP,Campus Sorocaba,Técnico,Noturno,Controle e Processos Industriais,Elétrica,1,1,118,135,40,160,37,12,2023
IFSP,Campus Sorocaba,Técnico,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,137,138,40,139,36,57,2023
IFSP,Campus Sorocaba,Técnico,Vespertino,Controle e Processos Industriais,Automação,1,1,65,81,,,,3,2023
IFSP,Campus Sorocaba,Tecnologia,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,123,123,40,770,41,23,2023
IFSP,Campus Suzano,Bacharelado,Integral,Controle e Processos Industriais,Automação,1,1,52,67,,,6,,2023
IFSP,Campus Suzano,Bacharelado,Matutino,Controle e Processos Industriais,Automação,1,1,4,,41,286,,,2023
IFSP,Campus Suzano,Bacharelado,Matutino,Produção Industrial,Química,1,1,10,,45,292,,,2023
IFSP,Campus Suzano,Bacharelado,Noturno,Controle e Processos Industriais,Automação,1,1,87,112,41,286,45,,2023
IFSP,Campus Suzano,Bacharelado,Noturno,Produção Industrial,Química,1,1,266,350,45,292,55,21,2023
IFSP,Campus Suzano,Especialização (Lato Sensu),Matutino,Gestão e Negócios,Gestão e Negócios,1,1,30,,,,,,2023
IFSP,Campus Suzano,Especialização (Lato Sensu),Noturno,Gestão e Negócios,Gestão e Negócios,1,1,165,165,60,286,59,21,2023
IFSP,Campus Suzano,Licenciatura,Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,5,,,,,,2023
IFSP,Campus Suzano,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,227,244,40,238,45,9,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Matutino,Controle e Processos Industriais,Mecânica,1,1,30,1,,30,30,5,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Matutino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,26,2,,26,26,12,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Matutino,Produção Cultural e Design,Produção Cultural e Design,1,1,12,1,,12,12,1,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Não se aplica,Controle e Processos Industriais,Controle e Processos Industriais,1,1,20,1,,20,20,1,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,154,11,,154,154,11,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Não se aplica,Gestão e Negócios,Gestão e Negócios,1,1,330,18,,330,330,36,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Noturno,Controle e Processos Industriais,Elétrica,1,1,62,17,,62,62,10,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,18,0,,18,18,1,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Noturno,Gestão e Negócios,Gestão e Negócios,1,1,41,2,,41,41,9,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Vespertino,Controle e Processos Industriais,Controle e Processos Industriais,1,1,17,0,,17,17,,2023
IFSP,Campus Suzano,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,33,1,,33,33,13,2023
IFSP,Campus Suzano,Técnico,Integral,Controle e Processos Industriais,Automação,1,1,158,186,40,442,40,34,2023
IFSP,Campus Suzano,Técnico,Integral,Gestão e Negócios,Gestão e Negócios,1,1,1,1,,,1,1,2023
IFSP,Campus Suzano,Técnico,Integral,Produção Industrial,Química,1,1,161,178,40,515,40,37,2023
IFSP,Campus Suzano,Técnico,Noturno,Controle e Processos Industriais,Automação,1,1,79,93,80,352,79,,2023
IFSP,Campus Suzano,Técnico,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,78,78,40,40,33,,2023
IFSP,Campus Suzano,Técnico,Vespertino,Controle e Processos Industriais,Automação,1,1,245,289,,,,16,2023
IFSP,Campus Suzano,Técnico,Vespertino,Gestão e Negócios,Gestão e Negócios,1,1,249,250,81,435,82,33,2023
IFSP,Campus Suzano,Tecnologia,Noturno,Controle e Processos Industriais,Automação,1,1,60,90,,,1,19,2023
IFSP,Campus Suzano,Tecnologia,Noturno,Gestão e Negócios,Gestão e Negócios,1,1,207,207,40,596,38,21,2023
IFSP,Campus Suzano,Tecnologia,Noturno,Produção Industrial,Química,1,1,9,9,,,,6,2023
IFSP,Campus Votuporanga,Bacharelado,Integral,Controle e Processos Industriais,Elétrica,1,1,171,189,40,122,32,13,2023
IFSP,Campus Votuporanga,Bacharelado,Integral,Infraestrutura,Civil,1,1,194,210,40,227,34,29,2023
IFSP,Campus Votuporanga,Bacharelado,Matutino,Informação e Comunicação,Informática,1,1,132,124,40,226,42,,2023
IFSP,Campus Votuporanga,Especialização (Lato Sensu),Noturno,Informação e Comunicação,Informação e Comunicação,1,1,39,39,20,53,22,,2023
IFSP,Campus Votuporanga,Licenciatura,Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,81,84,40,43,41,3,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Não se aplica,Desenvolvimento Educacional e Social,Desenvolvimento Educacional,1,1,199,8,199,199,199,86,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Não se aplica,Informação e Comunicação,Informação e Comunicação,1,1,20,1,20,20,20,17,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Controle e Processos Industriais,Controle e Processos Industriais,1,1,9,0,10,10,9,8,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Controle e Processos Industriais,Elétrica,1,1,20,1,,36,20,13,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,1,10,0,40,10,10,4,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Informação e Comunicação,Informática,1,1,38,2,20,43,38,26,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Infraestrutura,Infraestrutura,1,1,20,1,,25,20,18,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Recursos Naturais,Recursos Naturais,1,1,11,0,,24,11,6,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Noturno,Segurança,Segurança,1,1,9,0,40,9,9,2,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Vespertino,Desenvolvimento Educacional e Social,Desenvolvimento Educacional e Social,1,2,26,1,12,26,26,15,2023
IFSP,Campus Votuporanga,Qualificação Profissional (FIC),Vespertino,Informação e Comunicação,Informação e Comunicação,1,1,27,1,70,27,27,18,2023
